1;-0.3505535;-0.03615526;1.307985;-0.3758169;-0.2571978;1.273814;-0.2127694;-0.3470227;1.169771
2;-0.3513565;-0.03608679;1.308434;-0.3758079;-0.2571732;1.273821;-0.2127468;-0.3470663;1.169469
3;-0.3522229;-0.0363093;1.308688;-0.3758544;-0.2570983;1.273834;-0.2129538;-0.3469883;1.168925
4;-0.3517701;-0.03619716;1.308043;-0.3760243;-0.2568908;1.273784;-0.213183;-0.346909;1.168182
5;-0.3524768;-0.03630069;1.308323;-0.3761522;-0.2564579;1.273398;-0.2133822;-0.3467692;1.167768
6;-0.353208;-0.03653715;1.308574;-0.3762361;-0.2563237;1.273255;-0.2256486;-0.3554265;1.168004
7;-0.3542223;-0.03679472;1.308974;-0.3763343;-0.2563369;1.05;-0.2222662;-0.3523329;1.165954
8;-0.3548617;-0.03712406;1.309133;-0.3765306;-0.2563557;1.272993;-0.2207748;-0.3514113;1.165181
9;-0.3542271;-0.03712294;1.308339;-0.3766269;-0.2563905;1.272999;-0.2212152;-0.3512322;1.164893
10;-0.3537453;-0.03707719;1.307832;-0.3768651;-0.2562723;1.273008;-0.2213572;-0.3520139;1.164348
11;-0.3533816;-0.03701935;1.307366;-0.3770261;-0.256137;1.272792;-0.2046258;-0.3756469;1.150295
12;-0.3530352;-0.03700768;1.306904;-0.377008;-0.2561932;1.272648;-0.2077056;-0.3818124;1.73
13;-0.3526383;-0.03703739;1.306339;-0.3765525;-0.2562862;1.271958;-0.210742;-0.4109512;1.151923
14;-0.352282;-0.03705041;1.305955;-0.3761283;-0.2566529;1.271363;-0.2230363;-0.4375082;1.156554
15;-0.3519855;-0.03725527;1.305623;-0.369385;-0.264276;1.267689;-0.2362944;-0.4631615;1.161967
16;-0.3516498;-0.03756938;1.305239;-0.3580457;-0.278886;1.258737;-0.256986;-0.4941141;1.171795
17;-0.3511911;-0.03813834;1.304765;-0.354803;-0.286392;1.257431;-0.2855498;-0.5085284;1.180743
18;-0.3508693;-0.03860847;1.304401;-0.3540747;-0.2887167;1.257432;-0.3045455;-0.520326;1.183335
19;-0.3506489;-0.03893352;1.304185;-0.3552595;-0.2912318;1.258613;-0.3206227;-0.5169393;1.191823
20;-0.3518631;-0.04091711;1.303826;-0.3655028;-0.2937246;1.265827;-0.3415818;-0.5012832;1.210297
21;-0.3539742;-0.04256199;1.303735;-0.3762491;-0.2930574;1.272272;-0.3552689;-0.4943325;1.218857
22;-0.3558792;-0.04369996;1.303668;-0.3850524;-0.2943287;1.277887;-0.3674059;-0.4958762;1.223329
23;-0.3574831;-0.04387646;1.303792;-0.3919262;-0.2963148;1.278903;-0.3819213;-0.5070971;1.237523
24;-0.3581397;-0.04424004;1.303865;-0.3979263;-0.3008733;1.284726;-0.3889073;-0.5117019;1.241635
25;-0.3588658;-0.04459921;1.303807;-0.401427;-0.3045185;1.289306;-0.3931321;-0.5167185;1.245229
26;-0.3595158;-0.04479226;1.303988;-0.4030616;-0.3070103;1.292101;-0.394389;-0.5228107;1.247279
27;-0.3601451;-0.04485559;1.03;-0.4030052;-0.3071294;1.06;-0.3939547;-0.5251932;1.247652
28;-0.3604046;-0.04504632;1.304058;-0.4023317;-0.3072958;1.292093;-0.39028;-0.5268692;1.245404
29;-0.3605609;-0.04511108;1.303958;-0.4003149;-0.3070854;1.63;-0.3826422;-0.528966;1.240689
30;-0.3605905;-0.04509138;1.97;-0.397374;-0.3057283;1.288713;-0.3721717;-0.5265106;1.235771
31;-0.3579825;-0.04337936;1.302869;-0.3939105;-0.303584;1.285896;-0.3590024;-0.5227537;1.225973
32;-0.3580435;-0.04327715;1.302952;-0.3900289;-0.3012786;1.281219;-0.3489797;-0.519815;1.217171
33;-0.3561634;-0.04210541;1.302568;-0.3866645;-0.2994701;1.277581;-0.3396704;-0.5182683;1.209327
34;-0.3562467;-0.04179383;1.302826;-0.3834602;-0.2979087;1.273479;-0.3272944;-0.5162976;1.199282
35;-0.35412;-0.04077675;1.302136;-0.3806047;-0.2964309;1.269591;-0.3158945;-0.5141836;1.190394
1;-0.3393045;-0.03183541;1.305415;-0.365398;-0.2542648;1.269131;-0.1981185;-0.3468678;1.163313
2;-0.3399092;-0.03189187;1.305925;-0.3655586;-0.2543797;1.269279;-0.1977328;-0.3465814;1.163138
3;-0.3400672;-0.03198444;1.305669;-0.3656984;-0.2547236;1.28;-0.1978528;-0.3466046;1.162864
4;-0.340176;-0.03212953;1.305317;-0.3657472;-0.254746;1.269281;-0.1997318;-0.347802;1.162783
5;-0.3403138;-0.03218584;1.305086;-0.3661758;-0.2546884;1.47;-0.2157827;-0.3528141;1.165839
6;-0.3404368;-0.03225204;1.304827;-0.3662573;-0.2546773;1.269463;-0.2272191;-0.367228;1.165047
7;-0.3405446;-0.03231954;1.304542;-0.366138;-0.2550461;1.269268;-0.2110908;-0.4142206;1.151359
8;-0.3406672;-0.03239647;1.304344;-0.3659594;-0.2554066;1.09;-0.2187306;-0.4249035;1.153788
9;-0.3408298;-0.03252954;1.09;-0.3655645;-0.256886;1.269294;-0.2357954;-0.4432869;1.160236
10;-0.3411266;-0.03280529;1.86;-0.3646304;-0.2612681;1.268105;-0.2488789;-0.4651593;1.164745
11;-0.3414827;-0.03333632;1.303478;-0.3618925;-0.2715454;1.265452;-0.2735644;-0.4660096;1.177683
12;-0.3418332;-0.03396459;1.302908;-0.3611857;-0.2803081;1.73;-0.2857886;-0.4974469;1.180342
13;-0.3437794;-0.0363764;1.302587;-0.3615488;-0.2845604;1.31;-0.2980411;-0.5076028;1.183946
14;-0.3440338;-0.0366879;1.302302;-0.3635274;-0.2882137;1.264127;-0.3149718;-0.5201766;1.190197
15;-0.3467363;-0.03902445;1.302361;-0.3649124;-0.2894776;1.264518;-0.3242371;-0.5233266;1.87
