1;-0.3721215;-0.005910062;1.243022;-0.4084101;-0.2195485;1.191413;-0.363387;-0.4371712;1.05
2;-0.3721756;-0.005899702;1.242839;-0.4084111;-0.2195778;1.14;-0.364047;-0.433759;1.88
3;-0.3722311;-0.005896227;1.242677;-0.4084287;-0.2196093;1.191398;-0.3642798;-0.4315514;1.87
4;-0.3717836;-0.00572653;1.244234;-0.4083385;-0.2191085;1.191459;-0.3644254;-0.430171;1.42
5;-0.3719128;-0.00575577;1.243867;-0.4083533;-0.2192205;1.191432;-0.363765;-0.4335627;1.18
6;-0.3720091;-0.005751642;1.243565;-0.4083539;-0.2192847;1.41;-0.3641566;-0.4307354;1.91
7;-0.3721142;-0.005811257;1.243228;-0.4083669;-0.2194143;1.191373;-0.3598788;-0.4522937;1.69
8;-0.3721722;-0.005811844;1.243021;-0.4083417;-0.2194586;1.191324;-0.3605171;-0.4491606;1.21
9;-0.372207;-0.005820653;1.242843;-0.408334;-0.2194946;1.191255;-0.3607932;-0.4481269;1.75
10;-0.3722695;-0.005851428;1.242676;-0.4083661;-0.2195654;1.191288;-0.3633173;-0.4333923;1.83
11;-0.3723167;-0.005867176;1.242532;-0.4083746;-0.2196105;1.191272;-0.3638268;-0.4304315;1.91
12;-0.3723646;-0.005888211;1.242442;-0.4083807;-0.2196546;1.191271;-0.3637952;-0.4320782;1.76
13;-0.3724027;-0.005877645;1.242323;-0.4084089;-0.2196676;1.191277;-0.363772;-0.4334355;1.99
14;-0.3724422;-0.005862404;1.242251;-0.4084111;-0.2196725;1.191281;-0.3638298;-0.4346544;1.46
15;-0.3724867;-0.005874652;1.242146;-0.4084183;-0.21971;1.191284;-0.3614574;-0.4475036;1.63
16;-0.3725037;-0.005901765;1.241956;-0.4085169;-0.2197599;1.36;-0.36094;-0.4507082;1.51
17;-0.372526;-0.005927839;1.241788;-0.4087134;-0.2197935;1.191428;-0.3605231;-0.4544382;1.45
18;-0.3725182;-0.005935837;1.241642;-0.4090069;-0.2197631;1.191415;-0.3657306;-0.4297379;1.05
19;-0.3725181;-0.005964724;1.39;-0.40912;-0.2198215;1.47;-0.3590053;-0.4567831;1.51
20;-0.3725249;-0.005954104;1.241233;-0.4092508;-0.2198222;1.191525;-0.3587971;-0.4586397;1.09
21;-0.3725243;-0.005959003;1.241205;-0.4092596;-0.2198298;1.191524;-0.3587148;-0.4595269;1.26
22;-0.372511;-0.006021632;1.11;-0.4092666;-0.2199045;1.191519;-0.3586158;-0.4603233;1.16
23;-0.3724945;-0.00602298;1.241051;-0.4091839;-0.2199121;1.191429;-0.3584178;-0.4609767;1.71
24;-0.3724462;-0.006016697;1.240995;-0.4090954;-0.219928;1.191458;-0.3584265;-0.4609245;1.25
25;-0.3724336;-0.006018457;1.240974;-0.4090088;-0.2199429;1.191432;-0.3582492;-0.4615932;1.89
26;-0.3723849;-0.006016373;1.240977;-0.4089122;-0.2199538;1.191456;-0.3582941;-0.4616182;1.99
